,DT_reg,boardContent,vocCode,anpath,adcode,adcode_b
2759,2021.4.22 0:00,"상담 매우 친절하고 자세하게 설명해주셔서 좋았어요.
고민 부위 상담 및 공감도 잘해주시고 잘 들어주셔서 감사했습니다.
하지만 불편하고 기분 안좋은 일이 있었습니다.
채혈할 때 저는 혈관이 좋지 않고 한번에 성공하길 원하였으나 직원이 저의 말을 귀담아 듣지 않았고 결국 한차례 채혈에 실패했습니다.
바늘로 여기저기 쑤시면 아프고 쑤시는 범위만큼 멍드는건 알고 채혈을 하는 건지....의문입니다. 이미 멍들어서 진짜 짜증나네요. 날씨도 더운데 반팔입고 다닐 날씨에 멍이나 들고 
그  직원은 사과 한마디 없었고 불친절했습니다. 기다리라는 말 조차 하지 않았고 옆에 있단 직원이 잠시만 기다려달라도 대신 말해주었습니다.
팀장님만 무선인이어로  찾을뿐 그리고 제가 간호사라고 직업을 밝힌 것은 맞으나 그걸 다 들리도록 모든 직원이 소통하는 무선인이어로 제가 들릭게 의사소통 하는 것은 불쾌하였습니다. 
(그 직원이 한 말이 \""본인이 간호사라고 하면서 혈관이 안좋대요. 한번 실패했고 팀장님 지금 채혈 가능하신가요? \""라고 하였고 다른 말을 또 했으나 작게 말하며 들리지는 않았습니다. 그래서 더 불쾌했구요.)
원래 그 직원분 말투가 그러한지는 모르겠으나  제가 대학병원에서 근무하는 간호사이기 때문에 환자를 그렇게 대하지 않습니다.
단단히 주의를 주셨으면 합니다. 
접수, 상담 다 좋았으나 그 한분때문에 마음이 상하여 기분이 너무 나빠 다 취소하고 시술 하고 싶지 않은 마음까지 들었습니다. 그깟 채혈비 몇푼 그냥 결제하고 버리면 그만입니다. 
직원 친절 교육 및 직원 의사소통 방법이 잘 개선되었으면 좋겠습니다
시술 잘하고 사후관리를 잘해주고 병원이 입소문을 타서 커지고 성장하여 지점이 늘어나는 것인데 커질수록 직원친절은 없어지는건가요?


상담해주시는 분이 너무 잘해주셔서 노원점에서 당일 시술도 잘 받았습니다. 
김미나 매니저님 상담 너무 감사합니다.
시간이 되었다면 강남점에서 시술 받았을텐데 너무 아쉽습니다.",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
2760,2021.4.22 0:00,"두번다시 안가고 싶다고 남겼습니다
오래전부터 가끔 다니던 365였지만 가끔이라도 갔던건 만족도가 있어 재 방문 하게 되었습니다 하지만 신사점에서 받은 느낌은 두번다시 365를 다니고 싶지 않을만큼 최악이었습니다
너같은 환자는 많으니 보려면 보고 말려면 마시라는 느낌을 계속 받게되어서요 
상담사와 시술 상담을 하는 것은 맞지만 전체적인 다이어트에 대해 얘기하고 약물처방과 프로그램을 짜고 싶었고 어느정도의 시술은 예상 하고 갔지만 말하기 무섭게 그 시술에 대해서만 얘기하고 일상이 어떤지는 전혀 질문없이 그저 넌 뚱뚱하니까 온거야 라는 느낌만 받았네요 
대한민국 서울엔 다이어트 병원이 정말 많습니다 하지만 365에서 내세우는 전문성은 전혀 못느낀채 반드시 넌 이 시술을 해야만 해 라는 병원은 없습니다 전문 컴플레인 부서가 있다면 다시 제출하고 싶어질 만큼 최악인 지점 개선이 필요해 보입니다",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
2761,2021.4.22 0:00,"냉동 받으면서 버튼을 눌렀는데..
안눌리는거같아요",불만,고객만족도조사(설문),"시설 부족,불편(가운, 슬리퍼, 기타 용품등)",시설
2762,2021.4.22 0:00,여자 화장실이 좌변기 공간이 너무 비좁아요. 개선되었으면 좋겠습니다. ,불만,고객만족도조사(설문),환경기타,시설
2763,2021.4.22 0:00,매번 체중재는게 압박감이긴해요..ㅠㅠ,불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
2764,2021.4.22 0:00,"지난 6월에 다리 수술을 받았습니다
몇번 후관리도 했지만 종아리가 계속 아프고 발목도 시큰 거리고 근육크기도 그대로 입니다 
대표원장님도 몇번 만났지만 시간이 지나야 한다 특이 케이스라고만 하시고 
고통은 지속 + 더해지고 어떻게 해야할지 고민입니다",불만,홈페이지,"수술 후 효과 불만족(사이즈, 요요,체중등)",수술
2799,2021.4.21 0:00,사진을 늦게보내주셨어요,불만,고객만족도조사(설문),직원 기타,직원
2800,2021.4.21 0:00,너무오래 기립니다 ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
2801,2021.4.21 0:00,"친절하고 너무 좋은데 수술후 시술대기 시간이
너무 길어요",불만,성공기(온),"대기 불만(대기시간, 대기공간 등)",대기
2816,2021.4.21 0:00,"그 .. 매조지분 주사 해주실때 주사를 너무 여러번 놓아주시는 것같아요.... 그전 매니저님은 안그러셨는데.... 새로오신 분 같은 분한테 후관리 받았는데...  
약물이 너무 소량 소량 이곳저곳 여러군대 분포 되는것 같아서... 저는 좀 한군데를 하더라도 집중적으로 골고루 하길 원하거든요... ",불만,고객만족도조사(설문),시술자 스킬부족,시술
2817,2021.4.21 0:00,"주희선생님 결국엔다른지점가시고, 이럴줄알았어요 아휴. 왜왜왜
신촌점은 주희선생님이 없으면안되는데 왜그래요 본사지점 . 그러지좀마요
신사점에서도 그렇고,신촌점에서도그렇고 왜죄다 잘하는선생님은 강남점으로 이동시켜요 하진짜 좀 그러지마세요 개선하세요.  ",불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
2818,2021.4.21 0:00,진료시간이 너무오래걸려요... 진료하는사람이없는데도 계속 대기만하고 순서는 계속밀리는데 그냥바로바로 해주셧으면 좋겟습니다 11시20분에갔는데 12시5분인가 그때 진료받앗어요ㅠ,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
2819,2021.4.21 0:00,모두 친절하시구 인상두 좋으시네요 다만 기다리는시간이 좀 기네요~,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
2820,2021.4.21 0:00,"Ice  pack  이 시원하지 않아요
시술시  천천히 주입해야  멍들지않는거 같아요
샘들마다 차이가 있다보니
통일된  방법  이 필요할듯해요
예)a는 빠르고  b는보통 c는 천천히
사선등각도가 안맞음  멍드는듯
짧은소견입니다^^",불만,고객만족도조사(설문),시술자 스킬부족,시술
2821,2021.4.21 0:00,"어제 전회로 오늘 식이상담 할수있다 안내받았는데 오늘은 상담없는날이라고 하네요
친절하고 다 좋은데 전체적으로 환자와 소통이 잘 안되는 느낌을 받았어요

인천직통번호는 없나요? 대표전화로 걸어서 문의했더니 인천점에 전달하겠다고 하고 인천점에서 전화오기 기다리는데 한참있다왔어요. 물론 어제는 받을수 있는 상황이긴했는데 제가 원하고 편한시간에 문의드릴수 있었으면 좋겠네요",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
2822,2021.4.21 0:00,"엎드려 시술 받을때 고개가 불편했어요 
너무 떨렸는데 문지원매니저님께서 케어를 잘해주셔서긴장이 많이 풀렸어요 너무 친절해요^^! ",불만,고객만족도조사(설문),시술 기타,시술
2823,2021.4.21 0:00,좋아요 메조지분주사는 약물 양이 너무 적은거 같아요 ,불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
2832,2021.4.20 0:00,"화장실이 너무 멀어요
상가 화장실 사용하는게 불편했어요~~",불만,고객만족도조사(설문),환경기타,시설
2833,2021.4.20 0:00,복부HPL과 팔 메조 진행인데 복부 먼저 진행하면 팔 진행시 엎드려서 받는 것이 불편하다는 것 예상하고 팔 먼저 진행하는 걸 미리 예상해주셨으면 합니다. ,불만,고객만족도조사(설문),시술자 스킬부족,시술
2834,2021.4.20 0:00,냉동치료 기계 너무 고장이 잦은 것같습니다. ,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
2835,2021.4.20 0:00,"거리가멀고 수술받은지 좀 오래되어서 제수술받을 타임을 놓친거같아요~좀더 디테일하게 봐주시진 않은듯하네요~
처음 수술받았을때보다 부위는 작은데 너무많이붓기도하고
멍도 넘 많이들고~ㅠ
수술장에서도 주사를 몇번이나 놓아서 너무 힘들었어요
재수술이라 신경써주셔서 해주셨겠지 라고 생각은 하지만
걍~~쫌~그래요 ~~기분별로네요 ",불만,고객만족도조사(설문),시술자 스킬부족,시술
2836,2021.4.20 0:00,"상세히 설명해주셔서 부족함이 없네요. 
다만 수술 환자가 많아 일주일이나 기다리는것이 
조금 답답합니다 ",불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
2837,2021.4.20 0:00,시술대기 시간이 넘 길어요~,불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
2838,2021.4.20 0:00,주차시간이너무빠듯하네요,불만,고객만족도조사(설문),"주차 불편,불만",시설
2839,2021.4.20 0:00,갈때마다 설명이 조금씩  다르니 혼란스럽네요,불만,고객만족도조사(설문),직원 기타,직원
2840,2021.4.20 0:00,상담을 너무 친절하게 해주시고 수술후관리도 연락이 계속 와서 좋았던 것 같습니다~ 다만 간호사분들의 소통(?)이랄까 저는 녹는 실이라고 설명을 받고나서 왔는데 실밥 풀으러 오라고 하셔서 깜짝 놀랐습니다.. 그리고 그다음주에도 식이상담 받으러 갔는데 이제 실밥푸셔서 거품 샤워 가능하시다고 해서 조금은 내가 녹는 실로 받았던게 아닌가? 하는 혼돈이 있었어용 소통이 좀 더 잘되면 좋지 않을까 싶었습니당 하지만 다른건 모두 너무 친절하고 좋았습니다~ ㅎㅎ,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
2841,2021.4.20 0:00,"아침에 너무 일찍 와서 접수에 아무도없어서 기다리고있는데
다른 환마분들도 하나둘씩오셨는데 온순서대로접스안하고 제일늦게오신분먼저접수하셔서좀그랬어요 결론은뭐다같이올라가서수술받았비만..그래도 뭔가 조금 그랬어요 그거 말고는 접수 선생님 친절하고 언제 올라갈 거라고 잘 설명해 주셨어요",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
2842,2021.4.20 0:00,상담시 서비스로 넣어 주기로 했던 시술 누락으로 결제요청함.. ,불만,성공기(온),"응대 태도(불친절, 무관심등)",직원
2843,2021.4.20 0:00,"오늘 피검사하느라 피뽑는데 처음 와주셨던분 너무 별로였어요. 그나마 두번째 오셨던 분은 한 번에 잘 뽑아주셔서 다행이었어요. 첫번째 오셨던 분ㅋ 물론 피 뽑는데 혈관 안보일수 있죠. 근데 본인이 그렇게 때려보고 조여보고 했는데도 못찾을것 같으면 처음부터 다른 사람을 부르던가 잘 안보인다면서 이쪽 저쪽 다 때려보다가 일단 주사바늘만 꽂으면 다인가요? 꽂고서는 한다는 말이 \""혈관이 도망가요\""이러던데 얼마나 어이가 없던지^^ 왼쪽팔도 많이 맞았지만, 특히 오른쪽 팔은 어찌나 여러번 때렸던지 병원나오고나서도 한참 화끈거리고, 주사 바늘은 대체 어디다 쑤신건지 피뽑은 팔은 왼쪽인데 오른쪽팔이 아직도 너무 뻐근하네요. 처음부터 본인이 못할 것 같으면 잘하는 분 부르던가 제가 실험대상도 아니고 직원분 실력 향상시키려고 돈주고 간 거 아니거든요. 오늘무슨 학원에 실습대상으로 간 줄 알았지 뭐에요^-^",불만,고객만족도조사(설문),시술자 스킬부족,시술
2844,2021.4.20 0:00,"직원 문들을 너무 친절하고 좋은데 주차하시는 분들 때문에 문제가 너무 커요 도대체 관리를 어떻게 하시는 건지 매번 갈 때마다 기분이상하네요
오늘도 그 전부터 문제가 있었으면 차량을 입고시키면 안 되는데 나올 때 보니 또 문제가 있어서 30분 넘게 기다렸어요 그 사이에 제가 수강 하려고 했던 학원도 갈 수가 없게 되고 도대체 누구한테 이상황을 말해야 되니 아니 할 때가 어디 있냐고 그런 식으로 말을 하고 남의 시간에 그렇게 하찮게 생각하시는 분들이라 주차할때 너무 너무 나쁘네요 계산 하셨으면 좋겠어요 이 분들",불만,고객만족도조사(설문),"주차 불편,불만",시설
2845,2021.4.20 0:00,체외 충격파 시술을 다음주에 받아야하는데 예약을 해야한다고 말씀하셨습니다. 이미 예약이 다 차서 원하는 날짜와 시간이 받을 수 없어서 아쉽습니다. 1회츠 후관리날에 예약이 가능했으면 좋겠습니다.,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
2850,2021.4.20 0:00,"다른 365mc 후기들을 보면 실밥 푸는날 수술집도의에게 발사 후 예후 등을 상담 받는걸로 알고 있었는데 후관리나 발사 날짜를 미리 예약하는 것이 아니다보니 대기 시간이 꽤 걸릴까봐 연차 쓰고 왔는데 담당 원장님은 수술날 이후로 한번도 못뵙고 허벅지에는 다른 후기에서도 한번도 못본 착색이 되고 일주일차에도, 오늘도 후관리선생님께서 술부 소독 잘하고있다고 덧나지 않고 잘 아물었다고 오늘 발사해주셨는데 집에와서 보니 왼쪽 앞 술부는 벌어져서 분홍색으로 연부조직이 보이고...후관리선생님께서 사진 찍어서 이사장님께 보여드리고 소통해주시느라 이리저리 힘써주신것과 괴사 전단계처럼 착색부위에 듀오덤 붙이라고 챙겨주신점은 감사드려요. 하지만 담당의사선생님의 외래 시간이나 일찍 퇴근해서 볼 수 없는 날 정도는 미리 사전에 알려주셔야 좀 더 효율적인 방문을 할 수 있지 않을까 합니다. 수술전 괴사는 아직 0건이라고 영상에서 본 것 같은데 제가 첫 케이스가 될까봐 너무 걱정입니다. 허벅지 압박복 벗는 한달을 기준으로 잡고 팔 지방흡입도 일찍 예약을 땡겨뒀는데 다른분들 일주일 먹는 경구제 저는 이주째 이뇨제까지 합쳐서 복용하고 겨우겨우 팔자걸음으로 걸어다니고 이주째 발사했는데 상처는 벌어지고 양쪽 허벅지에 500원 동전 이상의 크기로 정상적인 상피가 아닌 죽은 조직처럼 보이는 부분이 관찰되니까 다리가 정상적으로 돌아올때까지 마냥 기다려야할지, 다른 피부과라도 가봐야할지, 다리의 부작용이 정상으로 못돌아온다면 팔 지흡은 포기를 하던지 6개월까지 기다려보고 원래하려던 9월로 다시 미룰지 생각이 너무 많아지네요. 가능한 이번주 금요일 오후에는 꼭 다시 상담 받을 수 있었으면 합니다.",불만,고객만족도조사(설문),"수술 후 부작용문의(뭉침, 착색,흉터)",수술
